-45,-45,8811,7322,8306,7368,8281,7773,7710,8033
-45,-45,8813,7322,8321,7382,8278,7781,7715,7900
-45,-45,8815,7329,8308,7366,8286,7783,7687,7959
-45,-45,8821,7325,8313,7377,8283,7776,7715,7959
-45,-45,8819,7334,8311,7397,8281,7778,7708,7944
-45,-45,8821,7329,8311,7397,8283,7778,7715,7989
-45,-45,8815,7322,8318,7442,8273,7781,7701,7900
-45,-45,8813,7353,8313,7366,8283,7778,7689,7971
-45,-45,8819,7311,8321,7401,8276,7776,7715,7900
-45,-45,8815,7334,8311,7375,8278,7778,7741,8013
-45,-45,8815,7320,8323,7394,8268,7769,7694,7947
-45,-45,8819,7309,8323,7382,8276,7773,7715,7974
-45,-45,8819,7302,8308,7399,8271,7769,7724,7915
-45,-45,8819,7302,8306,7347,8276,7771,7682,7969
-45,-45,8821,7336,8308,7397,8281,7778,7712,7989
-45,-45,8821,7344,8313,7424,8273,7771,7738,7915
-45,-45,8819,7325,8308,7377,8273,7773,7722,7937
-45,-45,8815,7288,8316,7422,8273,7771,7720,7976
-45,-45,8819,7327,8313,7366,8278,7776,7701,7981
-45,-45,8813,7286,8306,7350,8276,7771,7677,8036
-45,-45,8813,7298,8311,7408,8276,7773,7710,7979
-45,-45,8815,7322,8316,7415,8278,7781,7736,8008
-45,-45,8811,7325,8318,7424,8278,7778,7731,7897
-45,-45,8823,7355,8318,7382,8286,7776,7720,8050
-45,-45,8813,7313,8326,7397,8271,7778,7736,7927
-45,-45,8821,7320,8311,7377,8273,7769,7696,7944
-45,-45,8815,7327,8316,7408,8281,7781,7724,7942
-45,-45,8815,7327,8316,7403,8276,7773,7720,7917
-45,-45,8821,7311,8313,7397,8273,7771,7696,8001
-45,-45,8813,7344,8306,7399,8281,7776,7724,8018
-45,-45,8813,7302,8304,7373,8273,7773,7717,7979
-45,-45,8813,7331,8306,7347,8273,7773,7679,7974
-45,-45,8811,7353,8316,7354,8273,7776,7734,8016
-45,-45,8815,7342,8318,7426,8281,7781,7738,7989
-45,-45,8813,7322,8323,7447,8273,7771,7724,7922
-45,-45,8815,7320,8313,7394,8281,7773,7712,8003
-45,-45,8811,7325,8318,7390,8278,7773,7724,7939
-45,-45,8809,7329,8318,7445,8278,7771,7715,7919
-45,-45,8813,7295,8316,7361,8273,7765,7712,7944
-45,-45,8815,7313,8306,7373,8271,7773,7696,7996
-45,-45,8819,7331,8306,7401,8278,7776,7741,7969
-45,-45,8813,7288,8316,7359,8271,7776,7689,7907
-45,-45,8819,7311,8308,7379,8273,7769,7675,7976
-45,-45,8815,7342,8316,7399,8278,7781,7687,7872
-45,-45,8815,7334,8306,7375,8276,7776,7684,7927
-45,-45,8821,7336,8311,7384,8281,7778,7727,8016
-45,-45,8821,7331,8321,7410,8283,7781,7715,7927
-45,-45,8806,7318,8316,7352,8278,7771,7675,7949
-45,-45,8815,7329,8321,7384,8276,7769,7703,7966
-45,-45,8802,7339,8323,7417,8273,7776,7682,7887
-45,-45,8811,7293,8311,7397,8261,7769,7675,7912
-45,-45,8813,7320,8306,7370,8281,7781,7712,7989
-45,-45,8813,7286,8301,7336,8263,7771,7669,7937
-45,-45,8813,7307,8313,7394,8268,7769,7722,7927
-45,-45,8813,7313,8313,7373,8276,7776,7729,8001
-45,-45,8821,7316,8313,7390,8271,7771,7731,7922
-45,-45,8811,7348,8311,7382,8283,7788,7703,7900
-45,-45,8819,7307,8313,7410,8278,7776,7712,7949
-45,-45,8811,7316,8313,7397,8271,7781,7715,7927
-45,-45,8811,7322,8318,7382,8283,7783,7724,7961
-45,-45,8815,7309,8323,7392,8283,7776,7720,7959
-45,-45,8813,7286,8311,7356,8271,7769,7689,7944
-45,-45,8819,7331,8313,7403,8276,7776,7698,7964
-45,-45,8819,7316,8308,7379,8273,7769,7701,7949
-45,-45,8813,7316,8311,7366,8271,7771,7698,7907
-45,-45,8821,7313,8311,7387,8276,7776,7720,7934
-45,-45,8815,7320,8311,7350,8271,7771,7698,7949
-45,-45,8813,7286,8323,7373,8271,7776,7696,7952
-45,-45,8815,7311,8316,7415,8283,7778,7712,7976
-45,-45,8809,7339,8313,7417,8281,7773,7743,8001
-45,-45,8815,7339,8311,7387,8286,7773,7712,8072
-45,-45,8813,7357,8318,7403,8283,7778,7727,7952
-45,-45,8815,7316,8321,7373,8281,7769,7701,7949
-45,-45,8821,7293,8316,7370,8283,7776,7687,7912
-45,-45,8815,7346,8311,7397,8286,7778,7717,8001
-45,-45,8815,7293,8318,7356,8276,7765,7689,7942
-45,-45,8813,7344,8304,7373,8281,7776,7710,7942
-45,-45,8813,7279,8308,7359,8271,7769,7708,7902
-45,-45,8813,7360,8304,7417,8281,7785,7736,8038
-45,-45,8813,7318,8313,7370,8268,7776,7662,7922
-45,-45,8819,7320,8316,7370,8281,7771,7715,8003
-45,-45,8813,7364,8308,7399,8283,7785,7731,8040
-45,-45,8815,7385,8321,7461,8278,7785,7745,7991
-45,-45,8813,7309,8316,7373,8271,7769,7712,7919
-45,-45,8813,7311,8311,7377,8281,7773,7712,8001
-45,-45,8823,7293,8316,7394,8273,7771,7717,7932
-45,-45,8819,7298,8313,7377,8271,7771,7698,7949
-45,-45,8821,7316,8318,7361,8266,7763,7684,7922
-45,-45,8809,7334,8306,7408,8273,7769,7708,7952
-45,-45,8811,7302,8311,7390,8276,7776,7724,7922
-45,-45,8813,7293,8323,7410,8281,7776,7722,7939
-45,-45,8813,7309,8313,7345,8276,7773,7712,8006
-45,-45,8819,7327,8318,7370,8276,7778,7696,7917
-45,-45,8815,7329,8301,7359,8283,7773,7712,8067
-45,-45,8811,7291,8318,7394,8271,7773,7736,8026
-45,-45,8819,7339,8316,7399,8288,7783,7715,7991
-45,-45,8821,7325,8321,7375,8268,7771,7694,7947
-45,-45,8821,7295,8326,7377,8268,7776,7684,7954
-45,-45,8815,7334,8311,7347,8281,7781,7708,8059
-45,-45,8823,7304,8316,7379,8276,7776,7708,7961
-45,-40,8821,7375,8428,7426,8228,7838,7691,8018
-45,-40,8815,7342,8425,7394,8218,7828,7664,7996
-45,-40,8815,7385,8425,7408,8228,7845,7669,7979
-45,-40,8813,7373,8428,7390,8228,7833,7687,7979
-45,-40,8813,7366,8423,7347,8210,7823,7634,7974
-45,-40,8823,7304,8410,7429,8215,7821,7687,7942
-45,-40,8811,7425,8415,7390,8241,7845,7655,7994
-45,-40,8815,7373,8418,7422,8230,7833,7646,7991
-45,-40,8815,7385,8420,7442,8230,7835,7705,7976
-45,-40,8815,7346,8423,7408,8220,7835,7691,7974
-45,-40,8819,7373,8420,7442,8225,7835,7708,8006
-45,-40,8821,7373,8425,7406,8230,7847,7691,7989
-45,-40,8815,7360,8423,7392,8223,7838,7691,8082
-45,-40,8815,7396,8423,7397,8230,7847,7679,8054
-45,-40,8815,7421,8428,7397,8230,7847,7667,8001
-45,-40,8821,7342,8420,7373,8218,7828,7662,7976
-45,-40,8811,7366,8425,7392,8220,7838,7662,7947
-45,-40,8815,7409,8423,7419,8223,7835,7703,8021
-45,-40,8813,7336,8415,7401,8213,7830,7675,7897
-45,-40,8815,7418,8430,7410,8230,7847,7650,7971
-45,-40,8815,7353,8430,7403,8225,7833,7667,8028
-45,-40,8815,7421,8420,7392,8238,7852,7662,7979
-45,-40,8813,7364,8425,7463,8228,7833,7705,8048
-45,-40,8811,7431,8418,7433,8234,7840,7687,8011
-45,-40,8809,7387,8428,7442,8225,7835,7703,7991
-45,-40,8811,7385,8420,7382,8241,7838,7687,8070
-45,-40,8804,7375,8418,7390,8230,7833,7677,8028
-45,-40,8813,7412,8423,7417,8234,7838,7698,8006
